loan_amnt,term,int_rate,sub_grade,emp_length,annual_inc,loan_status,dti,delinq_2yrs,fico_range_low,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,collections_12_mths_ex_med,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,bc_open_to_buy,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_bc_tl,num_il_tl,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,pct_tl_nvr_dlq,pub_rec_bankruptcies,tax_liens,issue_year,issue_month,credit_history_length,loan_income_ratio,home_ownership_MORTGAGE,home_ownership_NONE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,verification_status_Source Verified,verification_status_Verified,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,purpose_wedding,addr_state_AL,addr_state_AR,addr_state_AZ,addr_state_CA,addr_state_CO,addr_state_CT,addr_state_DC,addr_state_DE,addr_state_FL,addr_state_GA,addr_state_HI,addr_state_IA,addr_state_ID,addr_state_IL,addr_state_IN,addr_state_KS,addr_state_KY,addr_state_LA,addr_state_MA,addr_state_MD,addr_state_ME,addr_state_MI,addr_state_MN,addr_state_MO,addr_state_MS,addr_state_MT,addr_state_NC,addr_state_ND,addr_state_NE,addr_state_NH,addr_state_NJ,addr_state_NM,addr_state_NV,addr_state_NY,addr_state_OH,addr_state_OK,addr_state_OR,addr_state_PA,addr_state_RI,addr_state_SC,addr_state_SD,addr_state_TN,addr_state_TX,addr_state_UT,addr_state_VA,addr_state_VT,addr_state_WA,addr_state_WI,addr_state_WV,addr_state_WY,initial_list_status_w
24000.0,60,10.49,7.0,10.0,85000.0,0,3.64,0.0,690.0,0.0,80.0,11.0,0.0,12944.0,28.9,25.0,0.0,0.0,0.0,496201.0,0.0,0.0,0.0,1.0,14.0,0.0,70.87114065180103,1.0,3.0,4885.0,29.0,44800.0,1.0,0.0,5.0,31856.0,0.0,0.0,68.0,158.0,11.0,8.0,6.0,11.0,9.0,0.0,4.0,11.0,3.0,0.0,0.0,0.0,96.0,0.0,0.0,2016,9,13.17180013689254,0.2823529411764706,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12000.0,36,9.93,6.0,5.86779505946935,50000.0,0,0.0,0.0,740.0,0.0,32.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.078214421976345,0.0,70.87114065180103,0.0,0.0,0.0,0.0,7100.0,0.0,0.0,2.0,7100.0,0.0,0.0,124.63234488694155,258.0,146.0,79.0,2.0,258.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,2018,1,21.503080082135522,0.24,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7750.0,36,14.85,14.0,6.0,61000.0,1,14.76,0.0,675.0,0.0,31.0,9.0,0.0,7852.0,77.0,39.0,0.0,0.0,0.0,160801.0,0.0,3.0,2.0,3.0,9.0,71135.0,77.0,3.0,3.0,5660.0,77.0,10200.0,1.0,0.0,2.0,1487.0,0.0,0.0,159.0,133.0,7.0,7.0,1.0,7.0,1.0,3.0,3.0,6.0,30.0,0.0,0.0,0.0,85.7,0.0,0.0,2016,1,13.25119780971937,0.12704918032786885,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000.0,36,8.9,4.0,10.0,38000.0,1,20.18,1.0,720.0,2.0,18.0,12.0,0.0,11167.0,41.5,23.0,0.0,0.0,0.0,45597.0,1.0102287520922448,2.7652966338106753,0.7217779430909429,1.6406918355960574,20.078214421976345,32953.7478147666,70.87114065180103,1.4087781290682537,2.9882834294216107,5122.7859401153055,57.897712479077555,26900.0,1.034591779802864,1.5465873163474055,2.191556630091129,12050.0,0.0,0.0,126.0,287.0,6.0,6.0,2.0,58.0,1.0,1.0,2.0,10.0,3.0,0.0,0.0,1.0,95.0,0.0,0.0,2012,11,23.586584531143053,0.15789473684210525,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6075.0,36,12.69,11.0,10.0,32736.0,1,26.58,0.0,690.0,1.0,57.0,9.0,1.0,3312.0,40.9,28.0,0.0,0.0,0.0,121862.0,1.0102287520922448,2.7652966338106753,0.7217779430909429,1.6406918355960574,20.078214421976345,32953.7478147666,70.87114065180103,1.4087781290682537,2.9882834294216107,5122.7859401153055,57.897712479077555,8100.0,1.034591779802864,1.5465873163474055,2.191556630091129,565.0,0.0,0.0,126.0,231.0,11.0,11.0,5.0,11.0,5.0,3.0,1.0,7.0,7.0,0.0,0.0,0.0,89.3,0.0,0.0,2015,10,19.33196440793977,0.18557551319648094,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7000.0,36,11.99,7.0,10.0,78000.0,1,25.88,0.0,710.0,0.0,34.05835892935498,13.0,0.0,18968.0,63.7,22.0,0.0,0.0,0.0,468522.0,1.0102287520922448,2.7652966338106753,0.7217779430909429,1.6406918355960574,20.078214421976345,32953.7478147666,70.87114065180103,1.4087781290682537,2.9882834294216107,5122.7859401153055,57.897712479077555,29800.0,1.034591779802864,1.5465873163474055,2.191556630091129,1579.0,0.0,0.0,121.0,149.0,14.0,1.0,2.0,14.0,9.0,0.0,4.0,5.0,8.0,0.0,0.0,0.0,100.0,0.0,0.0,2013,9,12.251882272416154,0.08974358974358974,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9025.0,36,16.99,17.0,9.0,38000.0,0,32.41,0.0,685.0,1.0,34.05835892935498,11.0,0.0,12053.0,61.5,30.0,0.0,0.0,0.0,156774.0,1.0102287520922448,2.7652966338106753,0.7217779430909429,1.6406918355960574,20.078214421976345,32953.7478147666,70.87114065180103,1.4087781290682537,2.9882834294216107,5122.7859401153055,57.897712479077555,19600.0,1.034591779802864,1.5465873163474055,2.191556630091129,3277.0,0.0,0.0,109.0,102.0,24.0,14.0,2.0,24.0,3.0,0.0,4.0,5.0,18.0,0.0,0.0,0.0,100.0,0.0,0.0,2015,7,9.166324435318275,0.2375,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30000.0,60,16.99,17.0,8.0,100000.0,1,8.14,0.0,725.0,2.0,34.05835892935498,18.0,0.0,32170.0,23.9,30.0,0.0,0.0,0.0,245074.0,1.0102287520922448,2.7652966338106753,0.7217779430909429,1.6406918355960574,20.078214421976345,32953.7478147666,70.87114065180103,1.4087781290682537,2.9882834294216107,5122.7859401153055,57.897712479077555,134700.0,1.034591779802864,1.5465873163474055,2.191556630091129,90414.0,0.0,0.0,101.0,294.0,4.0,4.0,3.0,5.0,4.0,0.0,8.0,16.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,2014,8,24.49555099247091,0.3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12000.0,36,8.67,5.0,3.0,50000.0,0,22.16,0.0,700.0,1.0,37.0,14.0,0.0,11528.0,36.4,33.0,0.0,0.0,0.0,40294.0,1.0102287520922448,2.7652966338106753,0.7217779430909429,1.6406918355960574,20.078214421976345,32953.7478147666,70.87114065180103,1.4087781290682537,2.9882834294216107,5122.7859401153055,57.897712479077555,31700.0,1.034591779802864,1.5465873163474055,2.191556630091129,15881.0,1.0,0.0,126.0,143.0,4.0,4.0,2.0,4.0,4.0,2.0,6.0,17.0,8.0,0.0,0.0,0.0,90.9,0.0,0.0,2015,1,11.915126625598905,0.24,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25000.0,36,14.99,13.0,4.0,70000.0,0,15.6,0.0,680.0,1.0,50.0,10.0,0.0,8742.0,43.7,34.0,0.0,0.0,0.0,162734.0,1.0,2.0,0.0,2.0,15.0,44828.0,101.0,1.0,1.0,4197.0,68.0,20000.0,0.0,12.0,2.0,8279.0,0.0,0.0,132.0,156.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,6.0,19.0,0.0,0.0,0.0,94.1,0.0,0.0,2017,1,13.00205338809035,0.35714285714285715,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4000.0,36,7.75,2.0,10.0,65000.0,1,9.25,0.0,755.0,0.0,0.0,11.0,0.0,3348.0,5.3,17.0,0.0,0.0,291.9414038811401,126008.86067313523,1.0102287520922448,2.7652966338106753,0.7217779430909429,1.6406918355960574,20.078214421976345,32953.7478147666,70.87114065180103,1.4087781290682537,2.9882834294216107,5122.7859401153055,57.897712479077555,30129.808444511826,1.034591779802864,1.5465873163474055,2.191556630091129,9398.750621001129,0.0,0.0,124.63234488694155,178.79881746513038,12.852941176470589,7.864235900545785,1.576811378360265,23.058230514595245,6.882745001234263,0.5150848999393571,3.6052910855063676,7.934884778653729,8.406079442086114,0.0013391098857818038,0.002122498483929654,0.09119163129169193,94.1283071791373,0.1398390342052314,0.0,2008,1,13.670088980150581,0.06153846153846154,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20000.0,36,9.17,6.0,5.0,77000.0,1,12.69,0.0,695.0,0.0,51.0,12.0,0.0,13893.0,61.2,33.0,0.0,0.0,0.0,62974.0,1.0102287520922448,2.7652966338106753,0.7217779430909429,1.6406918355960574,20.078214421976345,32953.7478147666,70.87114065180103,1.4087781290682537,2.9882834294216107,5122.7859401153055,57.897712479077555,22700.0,1.034591779802864,1.5465873163474055,2.191556630091129,6807.0,0.0,0.0,104.0,107.0,0.0,0.0,0.0,0.0,12.0,1.0,2.0,11.0,17.0,0.0,0.0,0.0,83.9,0.0,0.0,2015,7,8.999315537303216,0.2597402597402597,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10925.0,36,20.99,24.0,6.0,33000.0,1,33.02,0.0,670.0,1.0,34.05835892935498,21.0,0.0,22292.0,51.0,24.0,0.0,0.0,0.0,22292.0,1.0102287520922448,2.7652966338106753,0.7217779430909429,1.6406918355960574,20.078214421976345,32953.7478147666,70.87114065180103,1.4087781290682537,2.9882834294216107,5122.7859401153055,57.897712479077555,43850.0,1.034591779802864,1.5465873163474055,2.191556630091129,3155.0,0.0,0.0,250.0,129.0,2.0,2.0,0.0,2.0,5.0,0.0,11.0,12.0,4.0,0.0013391098857818038,0.0,0.0,100.0,0.0,0.0,2015,12,20.829568788501028,0.33106060606060606,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14075.0,60,21.97,23.0,10.0,70000.0,1,20.81,2.0,705.0,0.0,16.0,8.0,1.0,5055.0,59.5,18.0,0.0,0.0,170.0,165598.0,0.0,3.0,1.0,3.0,10.0,69377.0,67.0,0.0,1.0,3910.0,65.0,8500.0,1.0,0.0,0.0,1959.0,0.0,0.0,151.0,163.0,22.0,10.0,2.0,22.0,15.0,0.0,2.0,3.0,10.0,0.0,0.0,0.0,61.1,0.0,0.0,2016,3,16.0,0.20107142857142857,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12000.0,36,7.9,3.0,10.0,45000.0,1,25.01,0.0,755.0,0.0,34.05835892935498,10.0,0.0,8233.0,24.5,24.0,0.0,0.0,0.0,137565.0,1.0102287520922448,2.7652966338106753,0.7217779430909429,1.6406918355960574,20.078214421976345,32953.7478147666,70.87114065180103,1.4087781290682537,2.9882834294216107,5122.7859401153055,57.897712479077555,33600.0,1.034591779802864,1.5465873163474055,2.191556630091129,18667.0,0.0,0.0,137.0,110.0,23.0,14.0,1.0,30.0,23.0,0.0,3.0,15.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,2014,2,11.419575633127995,0.26666666666666666,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10575.0,36,19.52,21.0,7.0,26520.0,1,22.31,0.0,685.0,0.0,34.05835892935498,10.0,0.0,2483.0,32.2,12.0,0.0,0.0,0.0,9542.0,1.0102287520922448,2.7652966338106753,0.7217779430909429,1.6406918355960574,20.078214421976345,32953.7478147666,70.87114065180103,1.4087781290682537,2.9882834294216107,5122.7859401153055,57.897712479077555,7700.0,1.034591779802864,1.5465873163474055,2.191556630091129,2579.0,0.0,0.0,90.0,44.0,1.0,1.0,0.0,1.0,7.0,0.0,4.0,6.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,2014,11,7.586584531143052,0.3987556561085973,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15000.0,36,14.64,12.0,10.0,50500.0,0,2.64,0.0,660.0,1.0,38.0,4.0,1.0,4118.0,59.0,21.0,0.0,0.0,0.0,4118.0,1.0102287520922448,2.7652966338106753,0.7217779430909429,1.6406918355960574,20.078214421976345,32953.7478147666,70.87114065180103,1.4087781290682537,2.9882834294216107,5122.7859401153055,57.897712479077555,7000.0,1.034591779802864,1.5465873163474055,2.191556630091129,1750.0,0.0,0.0,114.0,304.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,14.0,1.0,0.0013391098857818038,0.0,0.0,76.0,1.0,0.0,2014,3,25.412731006160165,0.297029702970297,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10200.0,36,14.09,9.0,7.0,52000.0,1,27.97,0.0,685.0,2.0,52.0,12.0,0.0,9144.0,30.7,19.0,0.0,0.0,0.0,124597.0,1.0102287520922448,2.7652966338106753,0.7217779430909429,1.6406918355960574,20.078214421976345,32953.7478147666,70.87114065180103,1.4087781290682537,2.9882834294216107,5122.7859401153055,57.897712479077555,29800.0,1.034591779802864,1.5465873163474055,2.191556630091129,5006.0,0.0,0.0,45.0,69.0,3.0,3.0,1.0,16.0,3.0,0.0,2.0,7.0,4.0,0.0,0.0,0.0,94.0,0.0,0.0,2013,2,5.672826830937714,0.19615384615384615,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6000.0,36,6.62,1.0,5.0,80000.0,1,13.3,1.0,715.0,0.0,18.0,10.0,0.0,5910.0,29.0,36.0,0.0,0.0,0.0,325777.0,1.0102287520922448,2.7652966338106753,0.7217779430909429,1.6406918355960574,20.078214421976345,32953.7478147666,70.87114065180103,1.4087781290682537,2.9882834294216107,5122.7859401153055,57.897712479077555,20400.0,1.034591779802864,1.5465873163474055,2.191556630091129,14490.0,0.0,0.0,141.0,147.0,25.0,14.0,1.0,25.0,8.0,0.0,3.0,14.0,16.0,0.0,0.0,0.0,94.0,0.0,0.0,2013,6,12.084873374401095,0.075,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000.0,36,7.89,4.0,2.0,78000.0,1,16.26,0.0,730.0,0.0,34.05835892935498,6.0,0.0,34531.0,63.2,10.0,0.0,0.0,0.0,36029.0,1.0102287520922448,2.7652966338106753,0.7217779430909429,1.6406918355960574,20.078214421976345,32953.7478147666,70.87114065180103,1.4087781290682537,2.9882834294216107,5122.7859401153055,57.897712479077555,54600.0,1.034591779802864,1.5465873163474055,2.191556630091129,18677.0,0.0,0.0,130.0,178.0,6.0,6.0,1.0,6.0,6.882745001234263,0.0,4.0,6.0,2.0,0.0,0.0,0.0,100.0,0.0,0.0,2015,4,14.915811088295689,0.38461538461538464,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14400.0,60,18.99,17.0,10.0,70000.0,0,25.51,3.0,670.0,0.0,11.0,13.0,1.0,9469.0,39.0,25.0,0.0,0.0,0.0,54028.0,1.0,3.0,2.0,2.0,10.0,44559.0,74.0,1.0,4.0,6802.0,64.0,24300.0,4.0,0.0,10.0,3831.0,0.0,0.0,134.0,154.0,1.0,1.0,1.0,1.0,6.0,1.0,4.0,6.0,8.0,0.0,0.0,1.0,87.5,1.0,0.0,2017,5,12.914442162902121,0.2057142857142857,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13300.0,36,12.62,10.0,7.0,90000.0,1,3.14,0.0,680.0,1.0,34.05835892935498,7.0,0.0,5607.0,31.0,9.0,0.0,0.0,0.0,24487.0,0.0,1.0,0.0,0.0,156.0,18880.0,112.0,2.0,3.0,4500.0,70.0,18100.0,1.0,0.0,1.0,8561.0,0.0,0.0,156.0,69.0,7.0,7.0,0.0,7.0,2.0,0.0,3.0,6.0,2.0,0.0,0.0,0.0,88.9,0.0,0.0,2017,11,12.999315537303216,0.14777777777777779,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9000.0,36,17.27,14.0,10.0,37440.0,1,13.72,0.0,665.0,0.0,34.05835892935498,4.0,1.0,6889.0,86.1,7.0,0.0,0.0,0.0,8284.0,1.0102287520922448,2.7652966338106753,0.7217779430909429,1.6406918355960574,20.078214421976345,32953.7478147666,70.87114065180103,1.4087781290682537,2.9882834294216107,5122.7859401153055,57.897712479077555,8000.0,1.034591779802864,1.5465873163474055,2.191556630091129,263.0,0.0,0.0,95.0,113.0,14.0,14.0,0.0,61.0,14.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,100.0,1.0,0.0,2013,2,9.338809034907598,0.2403846153846154,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18000.0,36,12.69,11.0,1.0,72500.0,1,12.15,0.0,685.0,1.0,34.05835892935498,7.0,0.0,7320.0,73.2,21.0,0.0,0.0,0.0,156604.0,1.0102287520922448,2.7652966338106753,0.7217779430909429,1.6406918355960574,20.078214421976345,32953.7478147666,70.87114065180103,1.4087781290682537,2.9882834294216107,5122.7859401153055,57.897712479077555,10000.0,1.034591779802864,1.5465873163474055,2.191556630091129,180.0,0.0,0.0,224.0,110.0,0.0,0.0,2.0,15.0,3.0,0.0,2.0,7.0,11.0,0.0,0.0,0.0,100.0,0.0,0.0,2015,7,18.746064339493497,0.2482758620689655,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22825.0,60,17.57,18.0,7.0,75000.0,0,34.99,0.0,700.0,0.0,53.0,16.0,0.0,43182.0,84.2,37.0,0.0,0.0,0.0,254482.0,1.0102287520922448,2.7652966338106753,0.7217779430909429,1.6406918355960574,20.078214421976345,32953.7478147666,70.87114065180103,1.4087781290682537,2.9882834294216107,5122.7859401153055,57.897712479077555,51300.0,1.034591779802864,1.5465873163474055,2.191556630091129,3110.0,0.0,0.0,171.0,438.0,4.0,4.0,3.0,4.0,14.0,0.0,5.0,7.0,13.0,0.0,0.0,0.0,97.3,0.0,0.0,2015,5,36.49555099247091,0.30433333333333334,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9000.0,36,10.99,8.0,10.0,52000.0,1,14.24,0.0,700.0,0.0,34.05835892935498,9.0,0.0,23326.0,83.9,32.0,0.0,0.0,0.0,154410.0,1.0102287520922448,2.7652966338106753,0.7217779430909429,1.6406918355960574,20.078214421976345,32953.7478147666,70.87114065180103,1.4087781290682537,2.9882834294216107,5122.7859401153055,57.897712479077555,27800.0,1.034591779802864,1.5465873163474055,2.191556630091129,4474.0,0.0,0.0,130.0,144.0,18.0,13.0,2.0,51.0,17.0,0.0,4.0,12.0,8.0,0.0,0.0,0.0,100.0,0.0,0.0,2015,9,12.0,0.17307692307692307,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13000.0,36,6.68,2.0,4.0,58000.0,1,12.68,0.0,685.0,0.0,45.0,8.0,0.0,11700.0,67.2,8.0,0.0,0.0,788.0,87611.0,1.0102287520922448,2.7652966338106753,0.7217779430909429,1.6406918355960574,20.078214421976345,32953.7478147666,70.87114065180103,1.4087781290682537,2.9882834294216107,5122.7859401153055,57.897712479077555,17400.0,1.034591779802864,1.5465873163474055,2.191556630091129,2064.0,0.0,0.0,64.0,91.0,7.0,7.0,1.0,21.0,10.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,87.5,0.0,0.0,2015,2,7.5893223819301845,0.22413793103448276,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000.0,36,8.9,4.0,9.0,60000.0,1,14.24,0.0,750.0,0.0,52.0,13.0,0.0,2449.0,6.9,17.0,0.0,0.0,0.0,276305.0,1.0102287520922448,2.7652966338106753,0.7217779430909429,1.6406918355960574,20.078214421976345,32953.7478147666,70.87114065180103,1.4087781290682537,2.9882834294216107,5122.7859401153055,57.897712479077555,35400.0,1.034591779802864,1.5465873163474055,2.191556630091129,7940.0,0.0,0.0,60.0,122.0,5.0,5.0,1.0,8.0,8.0,0.0,1.0,8.0,3.0,0.0,0.0,0.0,94.0,0.0,0.0,2013,4,10.08624229979466,0.16666666666666666,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22500.0,36,10.99,7.0,2.0,91500.0,1,18.3,1.0,705.0,3.0,20.0,12.0,0.0,17800.0,78.1,32.0,0.0,0.0,0.0,220499.0,1.0102287520922448,2.7652966338106753,0.7217779430909429,1.6406918355960574,20.078214421976345,32953.7478147666,70.87114065180103,1.4087781290682537,2.9882834294216107,5122.7859401153055,57.897712479077555,22800.0,1.034591779802864,1.5465873163474055,2.191556630091129,1494.0,0.0,0.0,189.0,128.0,1.0,1.0,2.0,32.0,0.0,0.0,4.0,7.0,18.0,0.0,0.0,0.0,96.9,0.0,0.0,2014,7,15.83025325119781,0.2459016393442623,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
